clinic_name,category,rating_band,address,phone,specialty,google_place_name,google_rating,google_review_count,open_in_google_maps,latitude,longitude,match_status,review_priority,match_confidence,postal_code,google_postal_code,google_formatted_address,match_notes
OGL MEDICAL CENTERS,GP,4.5+,10 SINARAN DRIVE #10-31 SQUARE 2 SINGAPORE 307506,69099910,,Ogl Medical Centers,4.8,861,https://maps.google.com/?cid=7350983885418421805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3206513,103.84436889999999,matched,low,0.981,307506,307506,"10 Sinaran Drive Novena Medical Center (Square 2 #11-20/21, 11楼（体检｜疫苗接种5点前到, Singapore 307506",postal code matches; clinic name closely matches; address partially matches
FRONTIER MEDICAL ASSOCIATES (BB WEST TERRA),GP,4.5+,BLK 451 BUKIT BATOK WEST AVE 6 #01-07 SINGAPORE 650451,62583035,,Frontier Medical Associates (Bukit Batok West Terra),4.9,199,https://maps.google.com/?cid=11510454010801636125&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.353152,103.7437787,matched,low,0.93,650451,650451,"451 Bukit Batok West Ave 6, #01-07, Singapore 650451",postal code matches; clinic name closely matches; address closely matches
FRONTIER MEDICAL ASSOCIATES (BUKIT BATOK WEST),GP,4.5+,BLK 440 BUKIT BATOK WEST AVENUE 8 #01-05 SINGAPORE 650440,63370061,,Frontier Medical Associates (Bukit Batok West Ridges),4.7,224,https://maps.google.com/?cid=10405756419713833665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3556660999999999,103.73929059999999,matched,low,0.989,650440,650440,"440 Bukit Batok West Ave. 8, #01-05, Singapore 650440",postal code matches; clinic name closely matches; address closely matches
DR KEVIN CHUA MEDICAL & AESTHETICS,GP,4.5+,360 ORCHARD ROAD #03-05 INTERNATIONAL BUILDING SINGAPORE 238869,66946700,,Dr Kevin Chua Medical & Aesthetics,4.8,97,https://maps.google.com/?cid=7875234103670710627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3061117,103.8309681,matched,low,1.0,238869,238869,"360 Orchard Rd, #03-05 International Building, Singapore 238869",postal code matches; clinic name closely matches; address closely matches
Q & M MEDICAL CLINIC (BUANGKOK MRT),GP,4.5+,10 SENGKANG CENTRAL #01-02 BUANGKOK MRT STATION SINGAPORE 545061,62429133,,Q & M Dental Surgery (Buangkok MRT),4.6,462,https://maps.google.com/?cid=8214292041854555726&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3833039,103.8929242,matched,low,0.784,545061,545061,"10 Sengkang Central, #01-01 Buangkok MRT Station (Exit A, Singapore 545061",postal code matches; clinic name partially matches; address closely matches
DR STANLEY PECK FAMILY CLINIC,GP,4.5+,BLK 636 BUKIT BATOK CENTRAL #01-06 SINGAPORE 650636,69177889,,Dr Stanley Peck Family Clinic,4.9,61,https://maps.google.com/?cid=7863555090910930772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3496154,103.7517743,matched,low,1.0,650636,650636,"Bukit Batok Central, #01-06, Singapore 650636",postal code matches; clinic name closely matches; address closely matches
REDWOOD @ TPY CLINIC AND SURGERY,GP,4.5+,263 SERANGOON CENTRAL DR #01-51 SINGAPORE 550263,62667820,,Redwood @TPY Clinic and Surgery Pte Ltd,4.9,33,https://maps.google.com/?cid=2086290020762698858&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3542138,103.8719522,matched,low,0.977,550263,550263,"263 Serangoon Central Dr, #01-51, Singapore 550263",postal code matches; clinic name closely matches; address closely matches
APPLETREE MEDICAL CENTRE,GP,4.5+,BLK 416 ANG MO KIO AVENUE 10 #01-997 TECK GHEE HEARTLANDS SINGAPORE 560416,64548361,,Appletree Medical (Female Family Physician/DWD),4.9,20,https://maps.google.com/?cid=6615528192216798260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3646772999999999,103.85461490000002,address_only,medium,0.681,560416,560416,"Blk 416 Ang Mo Kio Ave 10, #01-1003, Singapore 560416",postal code matches; clinic name differs; address partially matches
HEALTHIFY MEDICAL FAMILY CLINIC,GP,4.5+,262 BALESTIER ROAD #01-04 OKIO SINGAPORE 329714,69779773,,Healthify Medical Family Clinic,4.6,114,https://maps.google.com/?cid=17516439087058294888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322079,103.853066,matched,low,1.0,329714,329714,"262 Balestier Rd, #01-04 Okio, Singapore 329714",postal code matches; clinic name closely matches; address closely matches
EDGEDALE MEDICAL CLINIC (TAMPINES),GP,4.5+,BLK 614 TAMPINES NORTH DRIVE 1 #01-01 SINGAPORE 520614,69800440,,Edgedale Medical Clinic (Tampines),4.9,674,https://maps.google.com/?cid=13775063947170025150&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.365567,103.9366465,matched,low,1.0,520614,520614,"614 Tampines North Dr. 1, #01-01, Singapore 520614",postal code matches; clinic name closely matches; address closely matches
